num_skills,required_skill_count,skills_matching,years_of_experience,experience_gap,education_duration_years,degree_level,num_certifications,num_languages,num_companies,num_responsibilities,job_responsibility_count,education_match,age_requirement_met,matched_score
9,0,0,7,7,0,0,0,0,1,1,1,1,1,0.78333336
7,1,0,13,11,0,3,0,2,3,1,1,1,0,0.65
29,1,0,11,6,0,1,0,0,2,1,1,1,1,0.55
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.55
58,1,0,12,-3,2,2,0,0,4,1,1,1,1,0.80333334
12,1,0,6,4,0,1,1,0,1,1,1,0,0,0.45
20,0,0,6,3,0,1,0,0,1,1,1,1,0,0.85
47,1,0,25,24,0,2,0,0,7,1,1,0,1,0.31
91,1,0,10,5,0,2,0,0,3,1,1,1,1,0.85
39,0,0,19,19,0,0,0,0,3,1,1,0,1,0.71666664
17,1,0,10,5,3,2,3,0,3,1,1,1,0,0.7366667
28,1,0,12,11,0,0,0,0,4,1,1,0,1,0.71666664
16,1,0,6,5,0,1,0,0,1,1,1,1,0,0.65
13,1,0,7,4,3,1,1,0,1,1,1,1,1,0.78333336
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.79333335
65,1,0,19,14,1,0,0,4,4,1,1,1,1,0.85
13,1,0,7,7,0,1,0,0,1,1,1,1,1,0.43333334
36,1,0,13,11,0,1,0,2,5,1,1,1,1,0.65
6,1,0,8,6,0,1,0,1,2,1,1,1,1,0.81666666
14,1,0,6,1,2,0,0,0,2,1,1,1,1,0.35
34,1,0,9,7,0,0,2,0,0,1,1,1,1,0.6066667
14,1,0,8,-7,0,1,0,0,1,1,1,1,1,0.45
12,1,0,7,6,0,1,0,0,1,1,1,1,1,0.38333333
9,1,0,7,3,0,0,0,0,1,1,1,1,0,0.71666664
31,1,0,15,13,0,1,2,0,4,1,1,1,1,0.31666666
12,1,0,7,6,0,1,0,0,1,1,1,1,0,0.41666666
6,1,0,4,-1,2,0,0,0,2,1,1,1,1,0.71666664
26,1,0,11,8,0,0,0,0,6,1,1,0,0,0.85
13,1,0,30,26,0,0,0,0,4,1,1,1,0,0.81666666
9,1,0,6,1,0,1,0,0,1,1,1,1,1,0.35
16,1,0,7,4,0,1,0,0,1,1,1,1,0,0.59
6,1,0,4,2,2,0,0,0,2,1,1,1,0,0.65
33,1,0,14,14,10,2,0,0,3,1,1,1,1,0.78333336
17,0,0,20,17,0,1,0,0,2,1,1,1,1,0.85
16,1,0,6,1,0,1,0,0,1,1,1,1,1,0.71666664
16,1,0,7,4,0,1,0,0,1,1,1,1,0,0.49
42,1,0,18,17,0,0,0,0,6,1,1,1,1,0.45
11,1,0,7,-8,2,1,0,0,1,1,1,1,1,0.33333334
6,1,0,4,1,2,0,0,0,2,1,1,1,0,0.65
5,0,0,7,7,0,1,0,0,2,1,1,1,1,0.78333336
20,1,0,10,6,0,1,0,0,5,1,1,1,0,0.78333336
16,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.6933333
12,0,0,15,15,0,2,0,0,4,1,1,0,1,0.81666666
12,1,0,26,21,0,1,0,0,2,1,1,1,0,0.65
14,1,0,7,2,0,0,1,0,1,1,1,1,0,0.65
4,1,0,12,10,2,2,0,0,9,1,1,1,1,0.31666666
50,0,0,12,9,0,2,1,0,4,1,1,1,0,0.81666666
27,1,0,12,10,0,0,3,0,3,1,1,1,0,0.6933333
16,1,0,6,-9,0,1,0,0,1,1,1,1,1,0.35
6,1,0,0,-5,0,1,0,0,0,1,1,1,1,0.35
47,1,0,14,13,0,0,0,0,4,1,1,0,0,0.55333334
10,1,0,7,7,0,2,0,0,1,1,1,1,0,0.85
16,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
0,0,0,8,8,2,0,0,0,2,1,1,1,1,0.68333334
21,1,0,7,4,0,1,0,0,1,1,1,1,0,0.75
35,0,0,10,5,0,2,0,0,3,1,1,1,0,0.82666665
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.68333334
51,0,0,10,9,21,0,1,0,3,1,1,0,0,0.81666666
10,1,0,6,5,0,1,0,0,1,1,1,1,1,0.48333332
36,1,0,21,16,0,0,0,2,5,1,1,0,1,0.78333336
6,0,0,12,9,0,1,0,0,4,1,1,0,0,0.71666664
10,1,0,7,7,0,2,0,0,1,1,1,1,1,0.81666666
28,1,0,12,7,0,0,0,0,4,1,1,0,1,0.71666664
4,1,0,16,11,0,1,0,0,3,1,1,1,1,0.4
18,1,0,14,10,0,2,0,1,3,1,1,1,0,0.78333336
26,0,0,13,13,0,1,0,0,4,1,1,1,1,0.41666666
14,1,0,7,4,0,1,0,0,1,1,1,1,0,0.65
66,1,0,17,16,0,0,0,0,4,1,1,1,1,0.28333333
36,1,0,13,10,0,1,0,2,5,1,1,1,0,0.85
34,1,0,11,6,0,1,18,0,7,1,1,0,1,0.81666666
7,1,0,8,7,0,1,0,0,1,1,1,1,0,0.51666665
27,1,0,12,11,0,1,0,0,4,1,1,1,1,0.606666
10,1,0,7,6,0,0,0,0,1,1,1,1,1,0.31333333
45,1,0,15,12,6,2,0,0,6,1,1,0,0,0.62666667
16,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
10,1,0,6,2,0,1,0,0,1,1,1,1,0,0.75
15,0,0,7,4,0,1,3,0,1,1,1,1,0,0.85
8,1,0,7,7,0,1,0,0,1,1,1,1,1,0.35
21,1,0,0,-3,0,1,0,0,1,1,1,1,1,0.76
16,0,0,8,5,11,2,0,0,3,1,1,1,0,0.65
6,1,0,6,5,0,1,0,0,1,1,1,1,0,0.35
13,1,0,19,17,0,1,1,0,4,1,1,1,0,0.65
13,1,0,3,3,8,2,0,2,7,1,1,1,0,0.85
8,1,0,6,6,2,2,0,0,1,1,1,1,1,0.45
3,1,0,4,-1,0,0,0,0,2,1,1,1,1,0.26666668
4,1,0,12,10,2,2,0,0,9,1,1,1,0,0.5
15,0,0,16,16,4,0,0,0,3,1,1,1,1,0.6666667
62,1,0,13,8,0,2,0,3,4,1,1,1,1,0.46666667
9,0,0,6,3,0,0,0,0,1,1,1,0,0,0.78333336
9,1,0,26,21,0,1,0,0,3,1,1,1,0,0.71666664
4,1,0,7,7,0,1,0,0,2,1,1,1,1,0.78333336
34,1,0,11,9,3,2,0,0,9,1,1,1,0,0.6933333
27,0,0,15,10,0,1,0,0,2,1,1,1,0,0.85
25,1,0,7,4,0,1,0,0,2,1,1,1,0,0.65
6,1,0,7,6,0,0,0,0,1,1,1,1,1,0.16666667
10,1,0,30,29,0,0,0,0,4,1,1,1,1,0.76
70,1,0,8,6,14,2,0,0,9,1,1,1,0,0.42333335
11,1,0,7,5,2,1,0,0,1,1,1,1,1,0.65
11,0,0,10,5,7,3,0,0,5,1,1,1,0,0.85
61,1,0,12,9,0,2,1,0,8,1,1,1,0,0.27333334
13,0,0,7,7,0,0,0,0,1,1,1,1,1,0.81666666
10,0,0,6,6,0,1,0,0,1,1,1,1,1,0.85
31,0,0,19,14,5,1,0,0,3,1,1,1,0,0.85
60,1,0,15,13,0,0,0,0,3,1,1,1,1,0.27333334
15,1,0,6,5,2,0,2,0,1,1,1,1,1,0.41666666
14,0,0,6,5,0,1,0,0,1,1,1,1,0,0.65
16,1,0,6,4,0,0,0,0,1,1,1,0,0,0.61
10,1,0,4,2,0,0,0,0,3,1,1,1,1,0.76
17,1,0,15,13,3,1,0,0,5,1,1,1,0,0.85
11,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
10,1,0,30,25,0,0,0,0,4,1,1,1,1,0.79333335
17,1,0,7,4,3,0,0,0,1,1,1,0,1,0.85
14,1,0,26,26,3,0,0,0,3,1,1,0,1,0.75
12,0,0,7,4,0,1,0,0,2,1,1,1,1,0.65
90,1,0,23,8,8,2,0,3,4,1,1,1,1,0.7266667
34,1,0,16,14,0,0,0,0,6,1,1,1,1,0.68333334
14,1,0,8,8,0,1,0,0,1,1,1,1,1,0.41666666
14,1,0,7,2,0,0,1,0,1,1,1,1,1,0.45
8,0,0,7,7,0,1,0,0,1,1,1,1,1,0.85
26,1,0,13,8,0,1,0,0,4,1,1,0,1,0.35
0,1,0,8,7,2,0,0,0,2,1,1,1,0,0.48333332
13,0,0,7,6,0,1,0,0,2,1,1,1,0,0.71666664
3,1,0,6,5,0,1,1,0,2,1,1,1,1,0.81666666
20,1,0,6,4,0,1,0,0,1,1,1,1,1,0.85
6,0,0,6,3,2,2,1,0,1,1,1,1,0,0.65
22,1,0,13,8,0,1,0,0,4,1,1,1,1,0.85
13,1,0,7,3,0,0,0,0,1,1,1,0,0,0.85
35,1,0,17,16,8,0,0,0,4,1,1,1,1,0.65
8,1,0,7,2,0,1,0,0,1,1,1,1,0,0.65
7,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
19,1,0,7,4,0,1,0,0,1,1,1,1,0,0.6
16,1,0,7,2,2,1,0,0,1,1,1,1,1,0.78333336
12,1,0,7,3,2,1,0,0,1,1,1,1,0,0.85
16,1,0,6,1,2,0,0,0,1,1,1,1,1,0.43333334
11,1,0,21,20,18,0,0,0,3,1,1,0,1,0.38333333
8,0,0,6,3,0,1,0,0,1,1,1,1,1,0.65
10,1,0,7,6,0,0,1,0,1,1,1,0,1,0.28333333
30,1,0,11,8,0,1,0,0,4,1,1,1,1,0.78333336
16,1,0,6,4,2,0,0,0,1,1,1,1,1,0.79333335
22,1,0,5,3,6,1,12,0,2,1,1,1,0,0.48333332
12,1,0,7,4,0,1,2,0,1,1,1,1,1,0.81666666
36,1,0,13,-2,0,1,0,2,5,1,1,1,1,0.65
36,1,0,13,10,0,1,0,2,5,1,1,1,0,0.71666664
8,1,0,7,2,0,1,0,0,1,1,1,1,0,0.78333336
18,1,0,14,11,23,0,0,0,3,1,1,0,0,0.62
35,1,0,13,12,0,2,0,0,2,1,1,0,0,0.5466667
14,1,0,6,6,0,1,1,0,1,1,1,1,1,0.65
34,1,0,16,15,0,0,0,0,6,1,1,1,0,0.68333334
17,1,0,10,7,3,2,3,0,3,1,1,0,0,0.71666664
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
8,1,0,7,6,0,1,0,0,1,1,1,1,1,0.50333333
39,1,0,14,13,27,1,0,0,5,1,1,0,0,0.85
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
33,1,0,14,9,3,2,0,4,3,1,1,1,1,0.65
7,0,0,12,9,12,0,0,0,0,1,1,1,1,0.75
12,0,0,15,14,0,2,0,0,5,1,1,1,0,0.71666664
10,1,0,8,8,2,0,0,0,1,1,1,1,1,0.65
11,1,0,7,6,0,1,0,0,1,1,1,1,0,0.48
26,1,0,0,-1,0,1,0,0,1,1,1,1,1,0.5
6,1,0,6,4,2,2,1,0,1,1,1,0,0,0.65
13,1,0,14,14,0,1,0,0,4,1,1,1,1,0.87666667
8,1,0,7,6,0,1,0,0,1,1,1,1,1,0.31666666
24,1,0,9,4,8,0,0,3,5,1,1,1,1,0.55
11,1,0,6,3,0,1,0,0,1,1,1,1,0,0.65
4,1,0,16,13,0,1,0,0,3,1,1,1,1,0.85
40,1,0,11,11,0,1,0,0,4,1,1,1,1,0.49333334
12,1,0,7,3,0,1,0,0,1,1,1,1,0,0.65
26,0,0,25,25,10,0,0,0,3,1,1,0,1,0.65
52,1,0,13,12,0,1,0,1,3,1,1,1,0,0.48333332
50,0,0,12,9,0,2,1,0,4,1,1,1,1,0.71666664
9,1,0,6,1,0,0,0,0,3,1,1,1,1,0.28333333
7,1,0,0,-4,0,1,0,0,2,1,1,1,0,0.78333336
6,0,0,0,-5,0,1,0,0,0,1,1,1,0,0.85
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.68333334
30,1,0,11,11,0,1,0,0,4,1,1,1,1,0.75
11,1,0,6,2,0,1,0,0,1,1,1,1,0,0.68333334
91,1,0,10,8,0,2,0,0,3,1,1,1,1,0.67333335
27,1,0,12,10,0,0,3,0,3,1,1,1,1,0.35
91,1,0,10,5,0,2,0,0,3,1,1,1,1,0.79333335
11,1,0,7,2,2,1,0,0,1,1,1,1,1,0.65
12,1,0,8,6,0,1,0,0,1,1,1,1,1,0.75
12,1,0,7,6,2,1,0,0,1,1,1,1,0,0.65
13,0,0,3,0,8,2,0,2,7,1,1,1,1,0.81666666
10,0,0,5,2,0,1,0,0,2,1,1,1,1,0.79333335
21,1,0,7,5,0,0,0,0,1,1,1,1,0,0.68333334
32,1,0,12,11,5,2,0,0,3,1,1,0,0,0.7366667
8,1,0,6,3,2,2,0,0,1,1,1,0,0,0.65
10,1,0,6,5,4,1,0,1,3,1,1,1,1,0.38333333
12,1,0,7,5,0,1,0,0,1,1,1,0,0,0.68333334
28,0,0,12,11,0,0,0,0,4,1,1,0,0,0.78333336
12,1,0,10,7,0,1,0,0,8,1,1,1,0,0.85
10,1,0,5,0,2,2,0,0,1,1,1,1,1,0.33333334
61,1,0,12,9,0,1,0,0,5,1,1,1,0,0.81666666
13,1,0,7,3,0,1,0,0,2,1,1,1,0,0.68333334
7,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.35
11,1,0,6,1,2,1,0,0,1,1,1,1,1,0.65
12,0,0,7,7,0,1,0,0,1,1,1,1,1,0.71666664
9,1,0,6,5,0,0,0,0,3,1,1,1,1,0.79333335
8,0,0,9,4,0,0,0,0,4,1,1,0,0,0.71666664
38,1,0,23,20,0,0,0,0,7,1,1,0,0,0.78333336
11,1,0,6,5,0,1,0,0,2,1,1,1,1,0.71666664
10,0,0,6,3,4,1,0,1,3,1,1,1,1,0.7266667
36,0,0,31,28,20,2,0,0,3,1,1,1,0,0.78333336
18,0,0,14,13,23,0,0,0,3,1,1,0,0,0.35
14,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
9,0,0,6,5,0,0,0,0,3,1,1,1,0,0.71666664
9,1,0,7,4,0,1,0,0,1,1,1,1,1,0.7366667
16,1,0,6,2,0,1,0,0,1,1,1,1,0,0.80333334
4,1,0,15,10,0,1,0,0,5,1,1,0,1,0.75
15,0,0,6,6,2,0,2,0,1,1,1,1,1,0.85
36,1,0,15,12,0,0,0,0,5,1,1,0,0,0.71666664
5,1,0,7,7,0,1,0,0,2,1,1,1,1,0.65
27,0,0,15,12,0,1,0,0,2,1,1,1,1,0.65
36,0,0,21,18,0,0,0,2,5,1,1,0,1,0.85
4,1,0,12,9,2,2,0,0,9,1,1,1,0,0.85
6,1,0,6,3,0,1,0,0,2,1,1,1,1,0.68333334
15,0,0,12,12,2,0,0,0,3,1,1,1,1,0.85
6,1,0,7,2,0,0,0,0,1,1,1,1,1,0.31666666
10,1,0,7,5,0,0,0,0,1,1,1,1,1,0.68333334
9,1,0,11,6,0,2,0,0,3,1,1,1,1,0.35
13,1,0,7,2,2,1,0,0,1,1,1,1,0,0.78333336
15,0,0,7,6,2,0,0,0,1,1,1,0,0,0.38333333
8,1,0,6,2,0,1,0,0,1,1,1,1,0,0.65
9,0,0,6,1,0,1,0,0,1,1,1,0,0,0.75
18,0,0,6,5,2,0,2,0,1,1,1,0,0,0.9166667
11,1,0,7,2,2,1,0,0,1,1,1,1,0,0.78333336
16,0,0,7,7,0,1,0,0,1,1,1,1,1,0.78333336
11,0,0,8,7,0,1,0,0,1,1,1,1,0,0.75
12,1,0,15,10,0,2,0,0,5,1,1,1,1,0.78333336
13,1,0,6,2,0,0,0,0,1,1,1,1,0,0.65
56,1,0,20,20,20,2,0,0,4,1,1,1,1,0.71666664
13,0,0,7,6,0,1,0,0,1,1,1,1,0,0.65
62,0,0,14,13,0,2,0,3,4,1,1,1,0,0.45
11,1,0,6,3,0,1,0,0,2,1,1,1,1,0.71666664
4,1,0,12,12,2,2,0,0,9,1,1,0,1,0.45
16,0,0,6,1,0,1,0,0,1,1,1,0,0,0.81666666
6,1,0,6,5,0,1,0,0,1,1,1,1,0,0.62666667
45,1,0,15,14,6,2,0,0,6,1,1,0,1,0.78333336
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.5833333
11,0,0,7,4,0,1,0,0,2,1,1,1,1,0.68333334
27,1,0,10,5,0,1,0,0,3,1,1,1,1,0.85
41,0,0,16,15,1929,0,0,0,3,1,1,1,0,0.8833333
17,1,0,10,5,3,2,3,0,3,1,1,0,1,0.083333336
62,1,0,13,8,0,2,0,3,4,1,1,1,1,0.43333334
12,1,0,7,6,0,1,0,0,1,1,1,1,0,0.5566667
11,1,0,6,5,0,1,0,0,2,1,1,1,1,0.45333332
38,1,0,12,11,12,2,0,0,5,1,1,0,0,0.56666666
62,1,0,14,9,0,2,0,3,4,1,1,1,1,0.6433333
11,1,0,6,1,0,1,0,0,1,1,1,1,1,0.35
7,0,0,8,3,2,1,0,0,1,1,1,1,0,0.85
13,1,0,6,4,2,2,0,0,2,1,1,1,1,0.78333336
8,1,0,7,6,0,1,0,0,1,1,1,1,1,0.62666667
38,1,0,32,27,0,0,0,0,4,1,1,0,1,0.68333334
11,1,0,7,7,2,1,0,0,1,1,1,1,0,0.78333336
18,1,0,14,12,0,2,0,1,3,1,1,1,1,0.45
16,1,0,6,-9,0,1,0,0,1,1,1,1,1,0.65
16,1,0,7,6,0,1,0,0,1,1,1,1,1,0.38
29,1,0,15,14,4,0,0,0,4,1,1,0,0,0.6166667
82,1,0,13,-2,30,0,0,0,8,1,1,1,1,0.71666664
10,1,0,6,6,0,1,0,0,1,1,1,1,1,0.65
10,1,0,14,12,1,1,0,0,1,1,1,1,1,0.65
20,1,0,12,7,0,2,0,0,7,1,1,1,1,0.65
8,1,0,6,3,2,2,0,0,1,1,1,1,0,0.65
13,1,0,7,-8,2,1,0,0,1,1,1,1,1,0.71666664
32,1,0,12,9,5,2,0,0,3,1,1,1,0,0.77
16,1,0,7,4,2,1,0,0,1,1,1,1,0,0.71666664
27,1,0,15,0,0,1,0,0,2,1,1,1,1,0.55
51,1,0,19,18,0,1,0,0,2,1,1,1,1,0.38333333
9,1,0,6,6,0,0,0,0,1,1,1,0,1,0.68333334
0,1,0,17,12,9,3,0,0,5,1,1,0,1,0.77
11,1,0,7,7,2,1,0,0,1,1,1,1,0,0.85
27,1,0,15,15,0,1,0,0,2,1,1,1,1,0.65
18,1,0,14,9,0,2,0,1,3,1,1,0,1,0.65
16,1,0,6,1,0,1,0,0,1,1,1,1,1,0.45
14,1,0,26,24,3,0,0,0,3,1,1,0,0,0.7266667
11,1,0,7,7,0,1,0,0,3,1,1,1,1,0.68333334
0,1,0,8,7,2,0,0,0,2,1,1,1,1,0.71666664
10,1,0,7,5,0,0,0,0,1,1,1,1,1,0.65
13,0,0,6,3,0,1,0,0,1,1,1,1,1,0.65
26,1,0,11,9,0,0,0,0,4,1,1,1,1,0.6
21,1,0,7,5,0,0,0,0,1,1,1,1,1,0.35
13,1,0,6,1,0,0,0,0,1,1,1,1,1,0.35
15,0,0,12,12,0,0,0,0,3,1,1,0,1,0.71666664
29,1,0,15,15,4,0,0,0,4,1,1,1,0,0.75
18,1,0,8,8,2,2,0,0,1,1,1,1,1,0.5833333
6,1,0,7,2,0,1,0,0,1,1,1,1,1,0.55
48,1,0,17,16,0,0,0,0,4,1,1,1,1,0.5833333
13,1,0,19,4,0,1,1,0,4,1,1,1,1,0.65
14,0,0,12,11,3,1,0,0,5,1,1,1,0,0.81666666
61,1,0,12,11,0,2,1,0,8,1,1,1,1,0.21666667
12,1,0,15,13,0,2,0,0,4,1,1,0,1,0.76
5,1,0,7,6,0,1,0,0,2,1,1,1,0,0.62
13,1,0,6,4,0,1,0,0,1,1,1,1,1,0.35
51,1,0,14,13,0,1,0,0,8,1,1,1,1,0.85
17,1,0,15,10,3,1,0,0,5,1,1,1,1,0.35
62,1,0,14,14,0,2,0,3,4,1,1,1,1,0.65
4,1,0,16,12,0,1,0,0,3,1,1,1,0,0.71666664
45,1,0,15,14,6,2,0,0,6,1,1,0,0,0.78333336
31,1,0,15,14,0,1,2,0,4,1,1,1,1,0.31666666
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.42333335
10,0,0,7,4,2,1,0,0,1,1,1,1,1,0.85
11,1,0,8,5,0,0,0,0,1,1,1,0,0,0.53333336
12,1,0,7,7,0,1,0,0,2,1,1,1,1,0.65
36,1,0,9,9,0,2,0,0,2,1,1,1,1,0.87333333
20,1,0,10,8,0,1,0,0,5,1,1,1,1,0.45
34,1,0,11,8,3,2,0,0,9,1,1,1,0,0.75
41,0,0,16,13,1929,0,0,0,3,1,1,1,1,0.85
7,1,0,8,3,0,1,0,0,1,1,1,1,1,0.35
34,1,0,16,11,0,0,0,0,6,1,1,1,0,0.68333334
11,1,0,6,1,0,1,0,0,1,1,1,1,1,0.27333334
10,1,0,14,12,1,1,0,0,1,1,1,1,1,0.53333336
7,1,0,6,3,2,0,1,0,1,1,1,0,0,0.5933333
13,1,0,19,14,0,1,1,0,4,1,1,0,1,0.65
26,1,0,0,-5,0,1,0,0,1,1,1,1,1,0.71666664
10,1,0,6,6,0,1,0,0,3,1,1,1,1,0.65
6,1,0,8,5,0,1,0,1,2,1,1,1,0,0.78333336
13,0,0,7,2,0,1,0,0,1,1,1,0,0,0.85
6,1,0,7,2,0,1,0,0,2,1,1,1,1,0.5833333
6,1,0,12,10,0,1,0,0,4,1,1,0,1,0.65
8,1,0,7,4,0,1,0,0,1,1,1,1,0,0.85
24,1,0,9,6,8,0,0,3,5,1,1,1,1,0.71666664
6,1,0,6,-9,0,1,0,0,1,1,1,1,1,0.33333334
51,1,0,11,6,0,2,0,0,3,1,1,1,1,0.71666664
8,1,0,7,3,0,1,0,0,1,1,1,1,0,0.81666666
51,1,0,11,7,0,2,0,0,3,1,1,1,0,0.84
10,1,0,5,1,0,1,0,0,2,1,1,1,0,0.81666666
20,1,0,12,11,0,2,0,0,7,1,1,1,1,0.65
14,1,0,7,5,0,1,0,0,1,1,1,1,1,0.80333334
27,1,0,15,11,0,1,0,0,2,1,1,1,0,0.85
34,1,0,9,4,0,0,2,0,0,1,1,1,1,0.75
13,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.68333334
47,1,0,25,20,0,2,0,0,7,1,1,0,1,0.78333336
16,0,0,6,6,2,1,0,0,1,1,1,1,1,0.71666664
29,1,0,12,11,0,0,0,2,4,1,1,0,0,0.75
16,1,0,7,2,2,1,0,0,1,1,1,1,1,0.34666666
46,1,0,20,16,21,2,0,0,6,1,1,1,0,0.79333335
16,1,0,7,7,0,1,0,0,1,1,1,1,0,0.85
8,1,0,7,6,0,1,0,0,1,1,1,1,1,0.35
10,1,0,6,6,0,1,0,0,1,1,1,1,1,0.45
7,1,0,6,4,0,0,0,0,2,1,1,1,1,0.35
42,1,0,18,13,0,0,0,0,6,1,1,1,1,0.7733333
10,1,0,5,4,0,1,0,0,3,1,1,1,1,0.41666666
35,1,0,13,8,0,2,0,0,2,1,1,1,1,0.61
7,1,0,8,3,0,1,0,0,1,1,1,1,1,0.55
46,1,0,20,18,21,2,0,0,6,1,1,1,1,0.35
13,1,0,11,-4,0,0,0,0,6,1,1,0,1,0.68333334
10,0,0,6,6,0,1,0,0,1,1,1,1,1,0.65
29,1,0,18,16,0,1,0,0,4,1,1,1,1,0.79333335
10,1,0,7,5,0,0,0,0,1,1,1,1,0,0.68333334
15,0,0,12,9,2,0,0,0,3,1,1,0,0,0.85
12,1,0,6,6,0,1,1,0,1,1,1,1,0,0.78333336
6,1,0,7,2,0,1,0,0,1,1,1,1,1,0.38333333
36,1,0,9,8,0,2,0,0,2,1,1,1,1,0.48333332
0,0,0,17,16,9,3,0,0,5,1,1,1,0,0.75
32,1,0,10,10,0,1,0,0,5,1,1,1,1,0.71666664
6,1,0,12,8,0,1,0,0,4,1,1,0,0,0.6533333
11,1,0,7,4,0,1,0,0,1,1,1,1,0,0.68333334
0,1,0,17,12,9,3,0,0,5,1,1,1,1,0.76
27,1,0,12,8,0,0,3,0,3,1,1,0,0,0.80333334
10,1,0,8,4,0,1,0,0,3,1,1,1,0,0.87666667
13,1,0,7,2,0,1,0,0,2,1,1,1,1,0.68333334
12,1,0,6,2,0,1,0,0,1,1,1,1,0,0.68333334
10,1,0,6,3,0,1,0,0,1,1,1,1,0,0.62333333
32,1,0,12,11,5,2,0,0,3,1,1,1,1,0.5233333
39,1,0,19,16,0,0,0,0,3,1,1,0,1,0.85
34,1,0,11,10,3,2,0,0,9,1,1,1,0,0.5
51,1,0,14,13,0,1,0,0,8,1,1,1,1,0.55333334
16,0,0,6,3,2,1,0,0,1,1,1,1,1,0.65
36,1,0,21,20,0,0,0,2,5,1,1,0,1,0.78333336
13,1,0,6,5,0,0,0,0,1,1,1,1,1,0.48333332
9,1,0,9,9,5,1,1,0,3,1,1,1,1,0.85
10,1,0,8,6,0,1,0,0,3,1,1,1,1,0.68333334
9,1,0,6,4,0,1,0,0,1,1,1,0,0,0.62333333
58,0,0,12,7,2,2,0,0,4,1,1,1,0,0.71666664
9,1,0,11,9,0,2,0,0,3,1,1,1,0,0.683333
12,1,0,7,3,0,1,0,0,1,1,1,1,0,0.65
10,0,0,8,8,0,1,0,0,3,1,1,1,1,0.8466667
10,1,0,9,8,3,2,0,0,3,1,1,1,1,0.65
0,1,0,4,-1,3,0,0,0,9,1,1,1,1,0.5833333
6,1,0,8,7,0,0,0,0,2,1,1,1,1,0.85
10,0,0,6,5,0,1,0,0,1,1,1,1,0,0.62333333
7,1,0,12,8,12,0,0,0,0,1,1,1,0,0.75
14,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
8,1,0,7,3,0,1,0,0,1,1,1,1,0,0.55
17,1,0,12,11,0,2,0,0,2,1,1,1,0,0.81666666
11,1,0,8,3,0,1,0,0,1,1,1,1,0,0.65
14,0,0,7,6,0,1,0,0,1,1,1,1,0,0.85
11,1,0,7,2,0,1,0,0,1,1,1,1,1,0.45
9,1,0,9,7,5,1,1,0,3,1,1,1,1,0.85
32,1,0,10,8,0,1,0,0,5,1,1,1,0,0.85
12,1,0,6,3,0,1,1,0,1,1,1,1,1,0.7266667
3,1,0,6,5,0,1,1,0,2,1,1,1,0,0.65
35,1,0,14,12,0,2,0,0,2,1,1,1,1,0.65
9,1,0,6,4,0,1,0,0,1,1,1,1,1,0.35
18,1,0,6,4,2,1,0,0,1,1,1,1,1,0.35
46,1,0,13,12,13,2,0,0,3,1,1,0,0,0.85
12,1,0,6,5,0,1,0,0,1,1,1,1,0,0.61333334
9,1,0,7,4,0,1,0,0,1,1,1,1,1,0.68333334
12,0,0,7,4,0,1,0,0,1,1,1,1,1,0.6933333
14,1,0,6,5,0,1,0,0,1,1,1,1,1,0.35
18,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
34,1,0,16,11,0,0,0,0,6,1,1,1,1,0.68333334
9,0,0,6,1,0,1,0,0,1,1,1,0,0,0.85
6,1,0,12,8,0,1,0,0,4,1,1,0,0,0.78333336
11,1,0,7,5,2,1,0,0,1,1,1,1,1,0.85
62,1,0,12,11,0,0,0,0,6,1,1,0,1,0.45
10,0,0,7,4,0,0,0,0,1,1,1,1,0,0.71666664
62,1,0,13,12,0,2,0,3,4,1,1,1,0,0.47333333
0,1,0,4,2,3,0,0,0,9,1,1,1,0,0.53333336
33,0,0,14,14,10,2,0,0,3,1,1,1,1,0.85
12,1,0,6,4,0,1,0,0,1,1,1,1,1,0.65
13,1,0,20,15,0,1,0,0,3,1,1,0,1,0.5733333
4,1,0,16,15,0,1,0,0,3,1,1,0,0,0.75
8,1,0,8,3,3,1,0,0,1,1,1,1,1,0.55
35,1,0,13,12,0,2,0,0,2,1,1,1,1,0.51666665
36,1,0,9,5,0,2,0,0,2,1,1,1,0,0.9166667
10,1,0,8,6,2,0,0,0,1,1,1,1,1,0.35
9,1,0,7,2,0,0,0,0,1,1,1,1,0,0.68333334
46,1,0,20,19,21,2,0,0,6,1,1,1,1,0.54333335
